time,ref,sensor
1.96,0.005468129,0.00623502
1.960625,0.007610078,0.007571839
1.96125,0.009035475,0.008924695
1.961875,0.01151399,0.010300705
1.9625,0.01289899,0.010464214
1.963125,0.013577091,0.010464214
1.96375,0.014439337,0.010464214
1.964375,0.013666493,0.010509452
1.965,0.012824634,0.010394264
1.965625,0.012108721,0.009382448
1.96625,0.011187374,0.008173901
1.966875,0.010488036,0.006836072
1.9675,0.010918076,0.005572393
1.968125,0.006824018,0.004346095
1.96875,0.0046574,0.002664385
1.969375,0.002105228,0.000839408
1.97,0.000154091,-0.000688484
1.970625,-0.000915373,-0.002216398
1.97125,-0.002966881,-0.003963149
1.971875,-0.004367482,-0.006682671
1.9725,-0.006306177,-0.008475717
1.973125,-0.008816724,-0.009303544
1.97375,-0.009427302,-0.010067528
1.974375,-0.011091825,-0.010415237
1.975,-0.011815167,-0.010606253
1.975625,-0.009779157,-0.010646886
1.97625,-0.011620438,-0.010490704
1.976875,-0.011976668,-0.009975083
1.9775,-0.010067531,-0.009401924
1.978125,-0.010747297,-0.008655167
1.97875,-0.007574071,-0.006812971
1.979375,-0.006917436,-0.005459656
1.98,-0.005163241,-0.00412259
1.980625,-0.003308584,-0.002761793
1.98125,-0.001900493,-0.001058329
1.981875,-8.40E-05,0.000612768
1.9825,0.001777909,0.003049408
1.983125,0.003498347,0.004195414
1.98375,0.005485699,0.005382535
1.984375,0.007357411,0.006578374
1.985,0.006535843,0.007289475
1.985625,0.008057832,0.007980318
1.98625,0.008318225,0.008677172
1.986875,0.00902937,0.008868108
1.9875,0.009268546,0.008982714
1.988125,0.009180909,0.008982714
1.98875,0.009113241,0.008454666
1.989375,0.007800645,0.007590199
1.99,0.008132114,0.007116859
1.990625,0.006981185,0.006523362
1.99125,0.006375792,0.005870356
1.991875,0.005487545,0.005180058
1.9925,0.005826023,0.004046612
1.993125,0.003768028,0.003225514
1.99375,0.003101492,0.002652544
1.994375,0.002083464,0.001939
1.995,0.001919132,0.000880838
1.995625,0.001183512,-0.000875622
1.99625,0.000474386,-0.00199393
1.996875,0.000436233,-0.002784801
1.9975,-0.001936653,-0.003378839
1.998125,-0.001121263,-0.003600426
1.99875,-0.003321629,-0.004154376
1.999375,-0.003673337,-0.005655513
2,-0.004547554,-0.006412284
2.000625,-0.003886478,-0.006971238
2.00125,-0.004221941,-0.007333456
2.001875,-0.006407909,-0.007447362
2.0025,-0.006075149,-0.007002511
2.003125,-0.007223583,-0.006312972
2.00375,-0.006940698,-0.005887768
2.004375,-0.006575823,-0.005363318
2.005,-0.00669597,-0.00498133
2.005625,-0.006145861,-0.004295196
2.00625,-0.005740843,-0.003025005
2.006875,-0.005595663,-0.002096364
2.0075,-0.004503527,-0.001445125
2.008125,-0.004166937,-0.000681064
2.00875,-0.001956248,0.000353359
2.009375,-0.000333467,0.00226719
2.01,-0.000363223,0.003732508
2.010625,0.002072574,0.004305426
2.01125,0.002604691,0.005218402
2.011875,0.005279711,0.006126121
2.0125,0.006271992,0.006765133
2.013125,0.007241914,0.007338096
2.01375,0.008759336,0.007638091
2.014375,0.008581347,0.007686414
2.015,0.010622215,0.007537973
2.015625,0.009688995,0.007192696
2.01625,0.009753783,0.006650435
2.016875,0.009158495,0.006077532
2.0175,0.010220737,0.005332834
2.018125,0.007846277,0.004211815
2.01875,0.005497792,0.00324959
2.019375,0.00594902,0.002079651
2.02,0.003761679,-0.000151669
2.020625,0.002779287,-0.00128208
2.02125,0.000792,-0.002193499
2.021875,-0.000546495,-0.002793869
2.0225,-0.001852451,-0.003724792
2.023125,-0.004128411,-0.005170157
2.02375,-0.005264615,-0.005597355
2.024375,-0.005870593,-0.00611932
2.025,-0.006653591,-0.006387586
2.025625,-0.007045683,-0.006450245
2.02625,-0.00792071,-0.006641233
2.026875,-0.008959345,-0.006609224
2.0275,-0.008832584,-0.006226856
2.028125,-0.008397289,-0.005672589
2.02875,-0.007531401,-0.004816726
2.029375,-0.007398788,-0.003666123
2.03,-0.005777366,-0.002536292
2.030625,-0.004910198,-0.001581456
2.03125,-0.003244988,-0.000856794
2.031875,-0.002576451,-0.000525649
2.0325,-0.001559845,-0.000207436
2.033125,0.000313982,0.001104785
2.03375,0.001792793,0.002130334
2.034375,0.004303496,0.00289428
2.035,0.00212353,0.003357511
2.035625,0.005178982,0.003583351
2.03625,0.005278198,0.003774314
2.036875,0.005914293,0.004133612
2.0375,0.00738903,0.004167914
2.038125,0.006443955,0.004167914
2.03875,0.008163891,0.004167914
2.039375,0.007002213,0.004155715
2.04,0.006841743,0.003773737
2.040625,0.006280273,0.003373971
2.04125,0.005591525,0.002777337
2.041875,0.004998121,0.002042036
2.0425,0.004390792,0.001468908
2.043125,0.002725053,0.001061077
2.04375,0.001868634,0.001110913
2.044375,0.001104317,0.000781755
2.045,0.000405929,0.000473318
2.045625,-0.000376472,-9.99E-05
2.04625,-0.000665291,-0.000673465
2.046875,-0.001032894,-0.0014758
2.0475,-0.00263724,-0.002210599
2.048125,-0.002898201,-0.002489541
2.04875,-0.004134417,-0.002965364
2.049375,-0.004562954,-0.00363803
2.05,-0.006127871,-0.004296497
2.050625,-0.003688228,-0.00464723
2.05125,-0.005291339,-0.004720986
2.051875,-0.007816195,-0.004720986
2.0525,-0.004656145,-0.004720986
2.053125,-0.007125537,-0.004720986
2.05375,-0.005132727,-0.004580385
2.054375,-0.004740985,-0.004389398
2.055,-0.004673588,-0.004350586
2.055625,-0.00323698,-0.004033951
2.05625,-0.003571924,-0.003323812
2.056875,-0.002424366,-0.001710449
2.0575,-0.001098393,-0.001045808
2.058125,-0.000742891,-0.000472636
2.05875,0.001600952,0.000477047
2.059375,0.00270099,0.001615026
2.06,0.002322545,0.002656165
2.060625,0.003669376,0.004637635
2.06125,0.004671076,0.005566831
2.061875,0.006393446,0.006236451
2.0625,0.00740903,0.006464719
2.063125,0.008046653,0.006803604
2.06375,0.00888339,0.006994592
2.064375,0.009140208,0.007130914
2.065,0.008701667,0.00700928
2.065625,0.008426691,0.006560735
2.06625,0.007642762,0.006060172
2.066875,0.006967083,0.005443391
2.0675,0.007671399,0.004740633
2.068125,0.003824293,0.004268829
2.06875,0.004018822,0.003695352
2.069375,0.002160464,0.00312191
2.07,0.001458125,0.002441449
2.070625,0.001094749,0.000997094
2.07125,-0.000215921,-0.000316942
2.071875,0.001269998,-0.001146785
2.0725,-0.00260114,-0.001910704
2.073125,-0.001533083,-0.002538175
2.07375,-0.004258619,-0.003254494
2.074375,-0.005032397,-0.004464153
2.075,-0.005816931,-0.005029613
2.075625,-0.006142805,-0.005251441
2.07625,-0.005279228,-0.005442428
2.076875,-0.007539764,-0.005805147
2.0775,-0.005723475,-0.005299322
2.078125,-0.005853983,-0.00454307
2.07875,-0.004815792,-0.00377795
2.079375,-0.003785273,-0.003023931
2.08,-0.00279502,-0.002435071
2.080625,-0.001584691,-0.001671223
2.08125,-0.001640782,-0.000934809
2.081875,-0.000808132,-0.000395002
2.0825,-0.000519612,-1.29E-05
2.083125,0.000372013,0.000369431
2.08375,0.001326111,0.000853452
2.084375,0.003139985,0.001560685
2.085,0.001073927,0.002133648
2.085625,0.00263231,0.00256971
2.08625,0.001949256,0.002909162
2.086875,0.002303028,0.003322095
2.0875,0.003296974,0.003427214
2.088125,0.003398155,0.003519198
2.08875,0.004296225,0.003612414
2.089375,0.002976219,0.003715954
2.09,0.003585945,0.003906897
2.090625,0.002316119,0.003982714
2.09125,0.003387717,0.003498654
2.091875,0.002356463,0.002860958
2.0925,0.003794438,0.002553536
2.093125,0.002457441,0.002085038
2.09375,0.002414621,0.001656622
2.094375,0.002207297,0.001124393
2.095,0.002209311,0.000863631
2.095625,0.002266391,0.000672632
2.09625,0.001622136,0.000313874
2.096875,0.002059871,-0.000242591
2.0975,0.000826121,-0.000815614
2.098125,0.00100252,-0.00175858
2.09875,-0.000673455,-0.002140557
2.099375,-0.000556267,-0.002534522
2.1,-0.001618372,-0.003072019
2.100625,-0.00058554,-0.003286527
2.10125,-0.001619521,-0.003639236
2.101875,-0.003867436,-0.003794986
2.1025,-0.003118147,-0.003712512
2.103125,-0.004807349,-0.003330577
2.10375,-0.003519718,-0.003054286
2.104375,-0.004872164,-0.00311297
2.105,-0.004305284,-0.003175014
2.105625,-0.004509273,-0.00291349
2.10625,-0.004818865,-0.002454693
2.106875,-0.003729716,-0.001799589
2.1075,-0.004388056,-0.001123569
2.108125,-0.002655296,-0.0003629
2.10875,-0.001991125,0.000492354
2.109375,-0.00077922,0.001361671
2.11,-0.001124789,0.002205531
2.110625,9.84E-05,0.002853017
2.11125,0.000534901,0.003918798
2.111875,0.002971388,0.004739927
2.1125,0.004210139,0.00504342
2.113125,0.005740936,0.005093814
2.11375,0.006491069,0.005386561
2.114375,0.006911769,0.005616376
2.115,0.007297995,0.005807674
2.115625,0.00683066,0.005506412
2.11625,0.007444317,0.00495464
2.116875,0.007822782,0.004732969
2.1175,0.009228941,0.004178904
2.118125,0.007086273,0.003601792
2.11875,0.005311208,0.002662673
2.119375,0.004859792,0.002075737
2.12,0.003158005,0.001350421
2.120625,0.002882322,0.000942865
2.12125,0.001388376,0.000243731
2.121875,0.00099695,-0.000981216
2.1225,-0.000505714,-0.001702012
2.123125,-0.001901705,-0.002275006
2.12375,-0.002681964,-0.002848057
2.124375,-0.003959307,-0.00348188
2.125,-0.004918669,-0.004313269
2.125625,-0.004869706,-0.004978598
2.12625,-0.006055707,-0.005169524
2.126875,-0.007019386,-0.005192459
2.1275,-0.006408426,-0.005001485
2.128125,-0.007018969,-0.004236516
2.12875,-0.004723221,-0.003203397
2.129375,-0.005728558,-0.002761502
2.13,-0.002947617,-0.002570484
2.130625,-0.003735149,-0.002260371
2.13125,-0.002645025,-0.002003409
2.131875,-0.002084738,-0.001419991
2.1325,-0.002974775,-0.00106586
2.133125,-0.001241396,-0.000447633
2.13375,-0.001180377,-0.000127993
2.134375,0.001340094,6.30E-05
2.135,-0.000833803,0.000414095
2.135625,0.000407129,0.000630142
2.13625,0.001049841,0.000821198
2.136875,0.002040916,0.001012191
2.1375,0.002963182,0.001203178
2.138125,0.002863515,0.001382197
2.13875,0.003443552,0.001019814
2.139375,0.002690748,0.001019814
2.14,0.002714155,0.001063161
2.140625,0.002607676,0.001445069
2.14125,0.001919446,0.001793842
2.141875,0.002223316,0.001906599
2.1425,0.002266254,0.001760514
2.143125,0.001538618,0.00170946
2.14375,0.001414505,0.001575314
2.144375,0.000799884,0.001700574
2.145,0.001426226,0.001945714
2.145625,0.001686527,0.001797158
2.14625,0.001752812,0.001575314
2.146875,0.001655529,0.001403654
2.1475,0.000868922,0.001021371
2.148125,0.001664536,0.000834614
2.14875,-0.00071162,0.000420291
2.149375,0.000149142,-0.00012495
2.15,-0.000918116,-0.000622173
2.150625,-0.00076543,-0.001074119
2.15125,1.92E-05,-0.001582831
2.151875,-0.003382217,-0.002289328
2.1525,-0.001330317,-0.002914918
2.153125,-0.003517165,-0.003343349
2.15375,-0.002891084,-0.003424686
2.154375,-0.002950598,-0.003268506
2.155,-0.002829772,-0.00291555
2.155625,-0.002063565,-0.002533575
2.15625,-0.002568188,-0.002672297
2.156875,-0.002024636,-0.002683886
2.1575,-0.002639089,-0.00249812
2.158125,-0.002215461,-0.002109956
2.15875,-0.001268292,-0.001489276
2.159375,-0.00121905,-0.000187902
2.16,-0.001077754,0.000719961
2.160625,-0.000715779,0.001322466
2.16125,0.000322379,0.002086535
2.161875,0.00146795,0.002727664
2.1625,0.002857982,0.00310706
2.163125,0.003666571,0.003850396
2.16375,0.004090355,0.003924045
2.164375,0.004519596,0.003990962
2.165,0.004367805,0.004353114
2.165625,0.004505686,0.004353114
2.16625,0.005325468,0.00427093
2.166875,0.004259033,0.003903941
2.1675,0.007090311,0.003424749
2.168125,0.003277723,0.003042773
2.16875,0.002950967,0.002450039
2.169375,0.003578455,0.002019675
2.17,0.000622091,0.001828658
2.170625,0.002992901,0.00126843
2.17125,0.001003347,0.000503919
2.171875,0.001019158,9.52E-06
2.1725,0.000525053,-0.000513
2.173125,-0.000626787,-0.001378602
2.17375,-0.000627745,-0.002181612
2.174375,-0.00195699,-0.002471508
2.175,-0.001718914,-0.002498686
2.175625,-0.001705342,-0.002498686
2.17625,-0.002562,-0.002147312
2.176875,-0.003446802,-0.002128386
2.1775,-0.002678661,-0.001570675
2.178125,-0.002753941,-0.001387586
2.17875,-0.001392688,-0.001373835
2.179375,-0.001145772,-0.001124148
2.18,-0.000600157,-0.000435988
2.180625,-0.000369565,-0.000245
2.18125,-8.27E-05,-1.68E-05
2.181875,-0.000456527,0.000322092
2.1825,-0.000117805,0.000513136
2.183125,-0.000365537,0.000649414
2.18375,0.000671658,0.000649414
2.184375,0.001946283,0.000649414
2.185,-0.00100962,0.000794287
2.185625,0.001678238,0.001098038
2.18625,-0.000338059,0.001036925
2.186875,0.001248142,0.000834614
2.1875,0.001371759,0.000834614
2.188125,0.001071035,0.000733167
2.18875,0.001469777,0.000649414
2.189375,0.000984281,0.000875962
2.19,0.001412059,0.000900639
2.190625,0.000647441,0.000834614
2.19125,0.001159475,0.000834614
2.191875,0.001548217,0.000698003
2.1925,0.002390129,0.000791813
2.193125,0.001299615,0.001131103
2.19375,0.001153554,0.001205014
2.194375,0.001476902,0.001044888
2.195,0.001621074,0.000853901
2.195625,0.002341727,0.000834614
2.19625,0.001920327,0.000834614
2.196875,0.002430921,0.000834614
2.1975,0.00182303,0.000830676
2.198125,0.001702607,0.000619975
2.19875,0.00130496,6.21E-05
2.199375,0.000781739,-0.000319832
2.2,1.12E-05,-0.000784496
2.200625,0.001277685,-0.001639411
2.20125,-0.000957964,-0.001982286
2.201875,-0.002096485,-0.002128386
2.2025,-0.00205214,-0.002179214
2.203125,-0.003360845,-0.002484038
2.20375,-0.002817433,-0.002994366
2.204375,-0.003181875,-0.003513352
2.205,-0.002983131,-0.004128713
2.205625,-0.004301995,-0.004350586
2.20625,-0.00360415,-0.004350586
2.206875,-0.00502168,-0.004075487
2.2075,-0.004212289,-0.003599757
2.208125,-0.004900223,-0.003010258
2.20875,-0.003105843,-0.002355664
2.209375,-0.002742797,-0.001667528
2.21,-0.004003835,-0.001024645
2.210625,-0.001356653,5.57E-05
2.21125,-0.001835574,0.000862165
2.211875,0.000833817,0.001435054
2.2125,0.001475691,0.002297864
2.213125,0.00269901,0.002952366
2.21375,0.004933902,0.003993722
2.214375,0.004867124,0.004653774
2.215,0.005774727,0.004723514
2.215625,0.005752644,0.004723514
2.21625,0.006158906,0.004723514
2.216875,0.006458673,0.004537973
2.2175,0.007041302,0.004340857
2.218125,0.005609329,0.003946972
2.21875,0.004658584,0.003391792
2.219375,0.004760696,0.002986133
2.22,0.002822389,0.002383905
2.220625,0.003423,0.001725374
2.22125,0.001255731,0.001411303
2.221875,0.001664246,0.000646296
2.2225,0.000356317,-1.19E-05
2.223125,-0.000335122,-0.00045245
2.22375,-0.000632574,-0.001089923
2.224375,-0.002973855,-0.001643089
2.225,-0.002343266,-0.001834077
2.225625,-0.00248658,-0.001943186
2.22625,-0.00347866,-0.001943186
2.226875,-0.004458155,-0.001943186
2.2275,-0.003623851,-0.001644368
2.228125,-0.00435476,-0.001493021
2.22875,-0.002309287,-0.001572786
2.229375,-0.003021762,-0.001455744
2.23,-0.001458535,-0.001387586
2.230625,-0.00120834,-0.000872173
2.23125,-0.00174939,-0.000377348
2.231875,-0.000464323,4.55E-06
2.2325,-0.001413802,9.38E-05
2.233125,0.000456959,-5.83E-05
2.23375,0.000526941,-9.13E-05
2.234375,0.001971455,0.000399967
2.235,0.000380851,0.000124945
2.235625,0.000392582,-0.000257501
2.23625,0.000762203,-0.000457993
2.236875,0.000296554,-0.000466022
2.2375,0.001572337,-0.000832086
2.238125,0.000877192,-0.000804599
2.23875,0.001130164,-0.000481225
2.239375,0.000512916,-0.000646886
2.24,0.000240109,-0.000646886
2.240625,0.000216941,-0.000646886
2.24125,-0.000638992,-0.000646886
2.241875,-7.63E-05,-0.000646886
2.2425,0.000277945,-0.000592191
2.243125,-0.001900729,-0.000340674
2.24375,-0.000217266,0.000107707
2.244375,-0.00075831,0.000536458
2.245,-0.000455349,0.000727655
2.245625,0.000472317,0.000918684
2.24625,0.000227058,0.001109672
2.246875,0.002378942,0.001300608
2.2475,-4.01E-05,0.00159306
2.248125,0.002316193,0.001760514
2.24875,0.00056883,0.001534352
2.249375,0.001200941,0.001152066
2.25,0.00088066,0.000644822
2.250625,0.001803178,0.000333406
2.25125,0.002147089,5.90E-06
2.251875,-0.001295188,-0.000376054
2.2525,0.000307745,-0.000609916
2.253125,-0.001140668,-0.000646886
2.25375,-0.000503653,-0.000806958
2.254375,-0.000743233,-0.00099805
2.255,-0.001474278,-0.001360712
2.255625,-0.001304203,-0.001387586
2.25625,-0.001583721,-0.00120435
2.256875,-0.00171778,-0.001202486
2.2575,-0.001625023,-0.001202486
2.258125,-0.001853167,-0.001171283
2.25875,-0.000651409,-0.000810363
2.259375,-0.001035418,-0.000619375
2.26,-0.001748112,-0.000328511
2.260625,-0.001324496,0.000396318
2.26125,-0.001754414,0.001014375
2.261875,0.000993985,0.001727516
2.2625,0.00029557,0.002187547
2.263125,0.002773144,0.002441428
2.26375,0.002530513,0.002754876
2.264375,0.001973626,0.003094361
2.265,0.003499696,0.003427214
2.265625,0.001375529,0.003341317
2.26625,0.003884479,0.003150329
2.266875,0.001905182,0.002959342
2.2675,0.004594287,0.002871614
2.268125,0.00225785,0.002324612
2.26875,0.000675257,0.001830514
2.269375,0.002478342,0.001276439
2.27,-7.29E-05,0.000892966
2.270625,0.001384068,0.000569343
2.27125,0.000496495,0.000187367
2.271875,0.000329504,-0.000627448
2.2725,0.000599634,-0.000982394
2.273125,-0.001153091,-0.001173437
2.27375,-0.000795842,-0.001364401
2.274375,-0.001412053,-0.001555385
2.275,-0.001556124,-0.001572786
2.275625,-0.000859456,-0.001214134
2.27625,-0.001517058,-0.001387516
2.276875,-0.001840013,-0.001017286
2.2775,-0.001766623,-0.001017286
2.278125,-0.002048579,-0.000981893
2.27875,-0.001222618,-0.000646886
2.279375,-0.001147838,-0.00058821
2.28,-4.30E-05,-0.000276486
2.280625,-4.16E-05,-0.000235557
2.28125,1.47E-05,9.61E-05
2.281875,-0.000483164,0.000649414
2.2825,0.000272699,0.000590751
2.283125,-0.000112554,0.000399713
2.28375,0.001091268,0.000279014
2.284375,0.00273367,0.000431167
2.285,-0.001152795,0.000649414
2.285625,0.002032132,0.000649414
2.28625,2.25E-05,0.000649414
2.286875,0.000443282,0.000649414
2.2875,0.001258945,0.000543962
2.288125,-0.000428871,0.000464214
2.28875,0.001363093,0.000464214
2.289375,0.000798307,0.000587077
2.29,0.000336055,0.000520739
2.290625,0.001674614,0.000464214
2.29125,0.001162322,0.000464214
2.291875,0.001703059,0.00075702
2.2925,0.002208636,0.000986805
2.293125,0.001226119,0.001177792
2.29375,0.001276974,0.001205014
2.294375,0.001487901,0.001544175
2.295,0.001622266,0.001926142
2.295625,0.00246898,0.001764155
2.29625,0.002059595,0.001577468
2.296875,0.003241448,0.001768456
2.2975,0.002298723,0.001945714
2.298125,0.002472909,0.001984893
2.29875,0.001789419,0.00226536
2.299375,0.00235005,0.001883262
2.3,0.000796785,0.001500701
2.300625,0.003135745,0.001118805
2.30125,0.001457871,0.00073683
2.301875,-0.001266448,0.000245438
2.3025,0.001390201,-0.000397567
2.303125,-0.002948412,-0.00084587
2.30375,3.64E-05,-0.001346678
2.304375,-0.002127884,-0.001572786
2.305,-0.002156992,-0.001909008
2.305625,-0.001736868,-0.00240338
2.30625,-0.003056475,-0.002403107
2.306875,-0.002095106,-0.002313586
2.3075,-0.003658426,-0.002420807
2.308125,-0.003183426,-0.00238568
2.30875,-0.002455985,-0.001838168
2.309375,-0.002029121,-0.001073302
2.31,-0.003383505,-0.000439704
2.310625,-0.002488519,-0.000139904
2.31125,-0.002265317,0.000193488
2.311875,-0.000161091,0.000427244
2.3125,0.000365723,0.001080285
2.313125,0.001313681,0.001205014
2.31375,0.001821946,0.001370844
2.314375,0.001499471,0.001733604
2.315,0.002063739,0.001938047
2.315625,0.001905799,0.001762322
2.31625,0.002194304,0.001015833
2.316875,0.001884965,0.000834614
2.3175,0.003773982,0.000865739
2.318125,0.001035574,0.001205014
2.31875,0.001864107,0.001095031
2.319375,0.00121769,0.000464214
2.32,0.000464947,0.000464214
2.320625,0.001175086,0.000329443
2.32125,-0.000332453,-0.000142005
2.321875,-6.56E-05,-0.000389544
2.3225,-0.001268073,-0.000771621
2.323125,-0.001675112,-0.001085549
2.32375,-0.00201534,-0.001276709
2.324375,-0.002455116,-0.001547776
2.325,-0.003015116,-0.001672103
2.325625,-0.001826485,-0.001664456
2.32625,-0.002715711,-0.001562993
2.326875,-0.003519574,-0.001284323
2.3275,-0.002196856,-0.000874651
2.328125,-0.002524069,-0.000646886
2.32875,-0.001412698,-0.000646886
2.329375,-0.001217376,-0.000773719
2.33,-5.97E-05,-0.000699464
2.330625,1.63E-05,-0.000508422
2.33125,-0.000122,-0.000317416
2.331875,2.80E-05,-0.000126429
2.3325,0.000327855,-0.000247376
2.333125,0.00090898,-0.000762449
2.33375,0.001219855,-0.000832086
2.334375,0.002099798,-0.000658514
2.335,0.000101264,-0.000288166
2.335625,0.000898479,-0.000276486
2.33625,2.66E-05,-0.000276486
2.336875,0.000926727,-0.000288104
2.3375,-0.000166488,-0.000443938
2.338125,-0.000259657,-0.000276486
2.33875,0.000195067,-0.000247163
2.339375,-0.000514947,-9.13E-05
2.34,-0.000666198,-5.03E-05
2.340625,-0.000597188,0.000187332
2.34125,-0.000880766,0.000464214
2.341875,-0.000253126,0.000522913
2.3425,0.000431139,0.000713901
2.343125,-0.001025618,0.000975162
2.34375,5.77E-05,0.001281065
2.344375,-0.000234446,0.001472036
2.345,0.00077703,0.001926154
2.345625,0.002177183,0.002503059
2.34625,0.001888475,0.002686414
2.346875,0.00321141,0.002791851
2.3475,0.003522193,0.002982839
2.348125,0.004045957,0.003290932
2.34875,0.003683089,0.003550087
2.349375,0.004050684,0.003483753
2.35,0.003501025,0.00288942
2.350625,0.003900273,0.002546199
2.35125,0.003213356,0.002062333
2.351875,0.001304236,0.001641363
2.3525,0.001325946,0.001259348
2.353125,-4.24E-05,0.000385894
2.35375,0.000219792,-0.000229729
2.354375,-0.000434116,-0.000978083
2.355,-0.00035682,-0.001379705
2.355625,-0.00127655,-0.001947464
2.35625,-0.002290164,-0.002329441
2.356875,-0.002690208,-0.002697673
2.3575,-0.003345777,-0.002849511
2.358125,-0.003394835,-0.002658523
2.35875,-0.002936812,-0.002436377
2.359375,-0.002182452,-0.002128386
2.36,-0.003605678,-0.00208552
2.360625,-0.002780541,-0.001894308
2.36125,-0.002607102,-0.001648612
2.361875,-0.002077363,-0.001206041
2.3625,-0.000722355,-0.000566832
2.363125,-0.001045711,0.000269181
2.36375,0.000305157,0.001068331
2.364375,0.000241916,0.001809521
2.365,0.000636193,0.002226286
2.365625,0.001281941,0.002130914
2.36625,0.001539167,0.002130914
2.366875,0.002030723,0.002238179
2.3675,0.003796691,0.002429166
2.368125,0.001762406,0.002739023
2.36875,0.001079221,0.002871614
2.369375,0.002228297,0.002740921
2.37,0.001755,0.002686414
2.370625,0.002519713,0.002401636
2.37125,0.002609017,0.001871468
2.371875,0.002753847,0.001298588
2.3725,0.002324651,0.000725453
2.373125,0.001826233,0.000649414
2.37375,0.0007983,0.000306536
2.374375,0.000401699,-7.60E-05
2.375,5.84E-06,-9.13E-05
2.375625,0.001199382,-0.000461686
2.37625,-0.000575535,-0.000451928
2.376875,-0.000165909,-0.000260871
2.3775,-0.000309327,-0.000112688
2.378125,-0.000352947,-0.000303729
2.37875,0.000472716,-0.000461686
2.379375,-0.000594375,-0.000461686
2.38,0.00080047,-0.000506603
2.380625,-0.001352969,-0.000545436
2.38125,0.000700393,-0.00021992
2.381875,-0.002092625,-9.13E-05
2.3825,6.99E-05,-0.000159427
2.383125,-0.001274132,-0.00035056
2.38375,-0.000858866,-0.000782007
2.384375,0.001940379,-0.001374176
2.385,-0.003427099,-0.001572786
2.385625,-0.001264112,-0.001475269
2.38625,-0.002252292,-0.001284338
2.386875,-0.001586293,-0.001311519
2.3875,-0.001482653,-0.00150251
2.388125,-0.001545694,-0.001572786
2.38875,-0.001392609,-0.001699605
2.389375,-0.001610182,-0.001890592
2.39,-0.001831188,-0.001943186
2.390625,-0.001790845,-0.001798931
2.39125,-0.002247871,-0.001457901
2.391875,-0.001355238,-0.000764349
2.3925,-0.001110203,-0.000323013
2.393125,-0.000680079,-0.000108716
2.39375,-0.000208182,8.22E-05
2.394375,7.72E-05,0.000990894
2.395,0.001698745,0.001390108
2.395625,0.001633488,0.001216598
2.39625,0.002592397,0.001610071
2.396875,0.003530482,0.002165853
2.3975,0.003508337,0.002571864
2.398125,0.003986162,0.003115454
2.39875,0.003193471,0.003427214
2.399375,0.003155774,0.003345301
2.4,0.003032491,0.00301007
2.400625,0.004907733,0.002661432
2.40125,0.003597693,0.00207243
2.401875,0.000449694,0.001881243
2.4025,0.003138537,0.00161994
2.403125,-0.000307624,0.001314035
2.40375,0.001247986,0.000877384
2.404375,-2.96E-05,0.000201176
2.405,0.000269296,-0.000371845
2.405625,-0.000214995,-0.000944916
2.40625,-0.001802848,-0.001413023
2.406875,-0.001580683,-0.00168404
2.4075,-0.002397326,-0.002226206
2.408125,-0.002962455,-0.002621544
2.40875,-0.002303455,-0.002555239
2.409375,-0.002357752,-0.002633173
2.41,-0.003456562,-0.002683886
2.410625,-0.003141797,-0.0023918
2.41125,-0.003069443,-0.001857258
2.411875,-0.001911525,-0.001441964
2.4125,-0.001407089,-0.001223865
2.413125,-0.001247957,-0.001032889
2.41375,-0.000853028,-0.000841832
2.414375,-0.000452055,7.40E-05
2.415,-0.000386921,0.00046605
2.415625,0.000329686,0.00065733
2.41625,0.000120439,0.000807069
2.416875,0.000797717,0.000425094
2.4175,0.0031637,0.000119162
2.418125,7.89E-05,0.000279014
2.41875,0.0013432,0.000316011
2.419375,0.001426083,0.000506998
2.42,0.00094366,0.000698082
2.420625,0.002075532,0.000889338
2.42125,0.000264959,0.000959303
2.421875,0.00177843,0.000834614
2.4225,0.000731574,0.000834614
2.423125,-0.000251041,0.00067872
2.42375,0.000115773,0.000380479
2.424375,-9.15E-05,0.000100017
2.425,-0.000426178,-0.000186784
2.425625,0.000568974,-0.000276486
2.42625,-1.51E-05,-0.000383736
2.426875,-0.000542491,-0.000122501
2.4275,-0.000247376,0.000212712
2.428125,-0.000273182,0.000279014
2.42875,0.001039257,0.000148541
2.429375,0.000809093,-4.26E-05
2.43,0.001266752,-9.13E-05
2.430625,0.000469499,-9.13E-05
2.43125,0.000577464,6.27E-05
2.431875,-1.66E-05,-0.000225797
2.4325,0.000166972,-0.000442122
2.433125,0.000203957,-0.00063311
2.43375,0.000896436,-0.000824168
2.434375,0.00129731,-0.001015447
2.435,-0.002364612,-0.001395492
2.435625,-0.000948007,-0.00177761
2.43625,-0.002893011,-0.002143986
2.436875,-0.002416132,-0.002313586
2.4375,-0.002502787,-0.002340757
2.438125,-0.003201508,-0.002564862
2.43875,-0.002165752,-0.002986431
2.439375,-0.004193089,-0.003424686
2.44,-0.003027615,-0.003323265
2.440625,-0.002872661,-0.002941184
2.44125,-0.003656174,-0.002372227
2.441875,-0.003145609,-0.001553564
2.4425,-0.001497954,-0.000980526
2.443125,-0.00256997,-0.000487085
2.44375,-0.001709582,6.69E-05
2.444375,-0.000652891,0.000830923
2.445,0.00082342,0.001887474
2.445625,0.002399287,0.002811127
2.44625,0.002526554,0.003274968
2.446875,0.004501604,0.003656972
2.4475,0.004276455,0.00391824
2.448125,0.005325624,0.004109427
